_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_FRIEDHOEFE_43;2234;Jüdischer Friedhof Langenfelde;Försterweg;Försterweg;71;Friedhöfe;Eimsbüttel;Stellingen;321;0;01.10.25;0,9535;;Privat;Privat (Jüdische Gmd HH);POLYGON ((9.929786 53.577871,9.929169 53.577677,9.928595 53.578341,9.929109 53.578505,9.929185 53.578529,9.929393 53.578596,9.929890 53.578755,9.929942 53.578733,9.930014 53.578704,9.930132 53.578647,9.930319 53.578549,9.930556 53.578403,9.930894 53.578216,9.930270 53.578022,9.929786 53.577871));EPSG:4326
DE.HH.UP_FRIEDHOEFE_44;2219;Friedhof Wilhelmsburg-Kirchdorf;Kirchdorfer Straße;Kirchdorfer Straße;71;Friedhöfe;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.25;0,6006;;Privat;Privat (Kirche);POLYGON ((10.016214 53.487786,10.016178 53.487720,10.016368 53.487677,10.016400 53.487664,10.016607 53.487582,10.016556 53.487566,10.016552 53.487570,10.016525 53.487563,10.016540 53.487378,10.016584 53.487367,10.016500 53.487295,10.016438 53.487242,10.016263 53.487108,10.016153 53.487025,10.016097 53.486989,10.016088 53.486984,10.015984 53.487042,10.015971 53.487034,10.015729 53.487107,10.015512 53.487165,10.015429 53.487190,10.015244 53.487246,10.015270 53.487310,10.015410 53.487655,10.015533 53.487956,10.016214 53.487786));EPSG:4326
DE.HH.UP_FRIEDHOEFE_45;1929;St. Nikolai Friedhof Finkenwerder;Süderkirchenweg;Süderkirchenweg;71;Friedhöfe;Hamburg-Mitte;Finkenwerder;141;107;01.10.25;0,2222;;Privat;Privat (Kirche);POLYGON ((9.865944 53.526807,9.865895 53.526719,9.865795 53.526565,9.865749 53.526476,9.865766 53.526390,9.865652 53.526430,9.865237 53.526447,9.865182 53.526638,9.865188 53.526753,9.865199 53.526761,9.865270 53.526807,9.865362 53.526868,9.865473 53.526933,9.865516 53.526948,9.865729 53.526945,9.865805 53.526918,9.865944 53.526807));EPSG:4326
DE.HH.UP_FRIEDHOEFE_46;2246;Alter Friedhof Neugraben;Neuwiedenthaler Straße;Neuwiedenthaler Straße;71;Friedhöfe;Harburg;Neugraben-Fischbek;715;707;01.10.25;0,6703;;FHH;Stadtgrün;POLYGON ((9.867835 53.477617,9.867911 53.477627,9.868261 53.477206,9.868397 53.477042,9.867883 53.476993,9.867529 53.476958,9.866904 53.476898,9.866793 53.476959,9.866756 53.477091,9.866638 53.477524,9.866729 53.477531,9.867835 53.477617));EPSG:4326
DE.HH.UP_FRIEDHOEFE_47;2398;Alter Friedhof Sinstorf;Sinstorfer Kirchweg;Sinstorfer Kirchweg;71;Friedhöfe;Harburg;Sinstorf;708;0;01.10.25;0,4972;;Privat;evan. Kirche;POLYGON ((9.975247 53.424398,9.975384 53.424319,9.975635 53.424327,9.975407 53.424264,9.975054 53.424177,9.974954 53.424157,9.974878 53.424146,9.974779 53.424139,9.974698 53.424139,9.974486 53.424147,9.974111 53.424173,9.974205 53.424244,9.973996 53.424352,9.973952 53.424405,9.973979 53.424726,9.974083 53.424723,9.975270 53.424684,9.975094 53.424483,9.975122 53.424468,9.975247 53.424398));EPSG:4326
DE.HH.UP_FRIEDHOEFE_48;1528;Tonndorfer Friedhof;Ahrensburger Straße 188-190;Ahrensburger Straße 188-190;71;Friedhöfe;Wandsbek;Tonndorf;513;549;01.10.25;7,9402;;Privat;Privat (Kirche);POLYGON ((10.113412 53.585411,10.113485 53.585230,10.114637 53.585396,10.115384 53.583554,10.115344 53.583519,10.113256 53.582971,10.113113 53.583094,10.112898 53.583235,10.112897 53.583238,10.112610 53.583218,10.112318 53.583165,10.112084 53.583122,10.111772 53.583066,10.111755 53.583108,10.111644 53.583381,10.111596 53.583498,10.111548 53.583615,10.111501 53.583732,10.111455 53.583843,10.111409 53.583957,10.111338 53.584132,10.111295 53.584236,10.111259 53.584325,10.111224 53.584411,10.111179 53.584520,10.111134 53.584629,10.111073 53.584777,10.111027 53.584891,10.110983 53.584997,10.110937 53.585110,10.110890 53.585226,10.111028 53.585336,10.111100 53.585403,10.110979 53.585470,10.110765 53.585589,10.110734 53.585606,10.110631 53.585706,10.110688 53.585716,10.110688 53.585716,10.110646 53.585819,10.110990 53.585993,10.111626 53.586315,10.111613 53.586356,10.111620 53.586389,10.111634 53.586422,10.111651 53.586456,10.111682 53.586484,10.111718 53.586511,10.111776 53.586547,10.111776 53.586547,10.111825 53.586571,10.111825 53.586571,10.111871 53.586592,10.111871 53.586592,10.111919 53.586608,10.111919 53.586608,10.112812 53.586889,10.112827 53.586853,10.112844 53.586809,10.112915 53.586635,10.112987 53.586461,10.112990 53.586454,10.113032 53.586350,10.113039 53.586332,10.113094 53.586197,10.113147 53.586065,10.113200 53.585936,10.113270 53.585761,10.113342 53.585585,10.113412 53.585411));EPSG:4326
DE.HH.UP_FRIEDHOEFE_49;1978;Friedhof Steinbek;Kapellenstraße;Kapellenstraße;70;Friedhöfe;Hamburg-Mitte;Billstedt;130;0;01.10.25;2,9033;;Privat;Privat (Kirche);POLYGON ((10.125880 53.532935,10.125855 53.532907,10.125852 53.532908,10.125848 53.532904,10.125748 53.532792,10.125651 53.532685,10.125544 53.532565,10.125216 53.532199,10.125185 53.532163,10.125160 53.532125,10.125143 53.532087,10.125134 53.532053,10.125132 53.532047,10.124797 53.532131,10.124634 53.532174,10.124414 53.532229,10.123948 53.532347,10.123670 53.532417,10.123286 53.532513,10.123116 53.532556,10.122094 53.532813,10.122274 53.533068,10.122620 53.533559,10.122730 53.533715,10.122760 53.533757,10.122854 53.533891,10.122856 53.533894,10.122873 53.533891,10.123848 53.533663,10.124500 53.533510,10.124808 53.533433,10.125050 53.533369,10.125287 53.533297,10.125375 53.533267,10.125457 53.533234,10.125616 53.533162,10.125694 53.533124,10.125767 53.533085,10.125838 53.533045,10.125904 53.533004,10.125926 53.532990,10.125927 53.532988,10.125880 53.532935));EPSG:4326
DE.HH.UP_FRIEDHOEFE_50;2272;Friedhof Moorburg;Nehusweg;Nehusweg;71;Friedhöfe;Harburg;Moorburg;712;0;01.10.25;0,887;;Privat;evan. Kirche;POLYGON ((9.940812 53.489117,9.940648 53.488948,9.940610 53.488911,9.940601 53.488908,9.940575 53.488872,9.940546 53.488850,9.940532 53.488827,9.940323 53.488613,9.940331 53.488612,9.940582 53.488527,9.940182 53.488108,9.939897 53.488208,9.939607 53.487919,9.938990 53.488144,9.939380 53.488630,9.939237 53.488679,9.939420 53.488859,9.939453 53.488889,9.939462 53.488885,9.939506 53.488861,9.939509 53.488859,9.939510 53.488859,9.939510 53.488859,9.939512 53.488858,9.939540 53.488893,9.939688 53.489063,9.939746 53.489056,9.939747 53.489057,9.939784 53.489105,9.939832 53.489146,9.939833 53.489146,9.940006 53.489125,9.940171 53.489105,9.940442 53.489066,9.940641 53.489032,9.940642 53.489033,9.940649 53.489032,9.940959 53.489349,9.940962 53.489352,9.940877 53.489263,9.940933 53.489242,9.940866 53.489172,9.940852 53.489158,9.940812 53.489117));EPSG:4326
DE.HH.UP_FRIEDHOEFE_51;2743;Friedhof Blankenese;Am Sorgfeld;Am Sorgfeld;71;Friedhöfe;Altona;Sülldorf;226;202;01.10.25;5,3784;;Privat;Privat (Kirche);POLYGON ((9.801467 53.572818,9.801466 53.572818,9.800937 53.572824,9.800121 53.572833,9.800121 53.572833,9.799520 53.572847,9.798365 53.572874,9.798365 53.572874,9.797808 53.572893,9.797814 53.573091,9.797814 53.573091,9.797156 53.573103,9.796497 53.573105,9.796481 53.573147,9.796439 53.573267,9.796406 53.573389,9.796383 53.573511,9.796369 53.573633,9.796365 53.573756,9.796370 53.573878,9.796384 53.574001,9.796395 53.574071,9.796412 53.574211,9.796419 53.574351,9.796418 53.574492,9.796408 53.574632,9.796388 53.574771,9.796373 53.574855,9.796633 53.574858,9.796898 53.574861,9.797164 53.574865,9.797426 53.574868,9.798894 53.574880,9.798958 53.574789,9.799093 53.574753,9.799203 53.574774,9.800104 53.573886,9.800427 53.573632,9.800998 53.573185,9.801467 53.572818,9.801467 53.572818));EPSG:4326
DE.HH.UP_FRIEDHOEFE_52;2365;Neuer Friedhof Sinstorf;Sinstorfer Kirchweg;Sinstorfer Kirchweg;71;Friedhöfe;Harburg;Sinstorf;708;719;01.10.25;2,4062;;Privat;evan. Kirche;POLYGON ((9.970759 53.423336,9.970643 53.423736,9.970362 53.424685,9.970386 53.424682,9.970385 53.424687,9.971226 53.424560,9.972419 53.424352,9.972945 53.424254,9.973117 53.424223,9.973308 53.424189,9.973460 53.424163,9.973617 53.424139,9.973765 53.424117,9.973975 53.424088,9.974245 53.424054,9.974257 53.424051,9.974264 53.424046,9.974314 53.423982,9.974297 53.423967,9.974071 53.423762,9.973883 53.423651,9.973310 53.423719,9.973203 53.423669,9.972488 53.423336,9.972213 53.423311,9.970759 53.423336));EPSG:4326
DE.HH.UP_FRIEDHOEFE_53;2387;Neuer Friedhof Harburg;Bremer Straße;Bremer Straße;71;Friedhöfe;Harburg;Eißendorf;710;0;01.10.25;30,6062;;Privat;evan. Kirche;POLYGON ((9.955442 53.448664,9.955636 53.448533,9.955871 53.448475,9.956398 53.448344,9.957758 53.448004,9.956847 53.446622,9.956569 53.446197,9.955629 53.445790,9.955516 53.445738,9.955344 53.445654,9.954530 53.445246,9.952769 53.444326,9.951898 53.443872,9.951437 53.444078,9.950998 53.444275,9.949905 53.444429,9.948681 53.444898,9.948964 53.445336,9.949651 53.445554,9.949033 53.446197,9.947124 53.445542,9.946379 53.445290,9.945598 53.446089,9.944630 53.447076,9.944448 53.447262,9.944544 53.447296,9.944559 53.447280,9.945060 53.447455,9.945203 53.447505,9.945013 53.447698,9.945931 53.447921,9.948662 53.448571,9.948775 53.448434,9.948850 53.448468,9.949416 53.448441,9.949195 53.448700,9.950474 53.449008,9.952134 53.448671,9.952299 53.448650,9.952593 53.448775,9.952656 53.448861,9.953349 53.449101,9.953742 53.449286,9.953953 53.449414,9.954078 53.449503,9.954105 53.449521,9.954142 53.449546,9.954196 53.449509,9.954909 53.449026,9.955442 53.448664));EPSG:4326
DE.HH.UP_FRIEDHOEFE_54;2054;Friedhof Moorfleet;Moorfleeter Kirchenweg;Moorfleeter Kirchenweg;71;Friedhöfe;Bergedorf;Moorfleet;612;0;01.10.25;1,5136;;Privat;Privat (Kirche);POLYGON ((10.083267 53.511805,10.083318 53.511674,10.083336 53.511621,10.083343 53.511585,10.083357 53.511511,10.083374 53.511434,10.083386 53.511356,10.083408 53.511264,10.083439 53.511209,10.083449 53.511183,10.083445 53.511178,10.083408 53.510932,10.083391 53.510887,10.083306 53.510758,10.083286 53.510739,10.083263 53.510719,10.083038 53.510561,10.082992 53.510521,10.082878 53.510498,10.082755 53.510494,10.082694 53.510499,10.082483 53.510525,10.082280 53.510582,10.082242 53.510597,10.082207 53.510580,10.082174 53.510588,10.082041 53.510628,10.081918 53.510686,10.081829 53.510729,10.081709 53.510805,10.081616 53.510885,10.081539 53.510963,10.081376 53.511170,10.081385 53.511176,10.081629 53.511337,10.081642 53.511343,10.081648 53.511346,10.081654 53.511350,10.081655 53.511350,10.081661 53.511353,10.081661 53.511353,10.081667 53.511356,10.081678 53.511363,10.081684 53.511367,10.081688 53.511369,10.081694 53.511373,10.081701 53.511378,10.081707 53.511382,10.081707 53.511382,10.081713 53.511386,10.081725 53.511395,10.081777 53.511429,10.081836 53.511498,10.081886 53.511545,10.081941 53.511588,10.081991 53.511619,10.082015 53.511635,10.082058 53.511656,10.082106 53.511679,10.082185 53.511706,10.082229 53.511705,10.082308 53.511737,10.082358 53.511748,10.082369 53.511821,10.082376 53.511885,10.082383 53.511885,10.083245 53.511881,10.083267 53.511805));EPSG:4326
DE.HH.UP_FRIEDHOEFE_55;2055;Friedhof Billwerder;Billwerder Billdeich;Billwerder Billdeich;71;Friedhöfe;Bergedorf;Billwerder;611;0;01.10.25;0,8876;;Privat;Privat (Kirche);POLYGON ((10.127625 53.514379,10.127135 53.514078,10.127189 53.514042,10.127213 53.514017,10.127267 53.513963,10.127285 53.513941,10.127362 53.513874,10.127372 53.513836,10.127378 53.513805,10.127372 53.513776,10.127347 53.513751,10.127327 53.513731,10.127038 53.513536,10.126402 53.513108,10.126252 53.513004,10.126231 53.512995,10.125392 53.513386,10.125546 53.513484,10.125838 53.513674,10.126129 53.513865,10.126305 53.513989,10.126374 53.514017,10.126538 53.514119,10.126610 53.514134,10.126676 53.514146,10.126784 53.514150,10.126789 53.514152,10.126942 53.514146,10.126987 53.514135,10.127103 53.514094,10.127602 53.514397,10.127625 53.514379));EPSG:4326
DE.HH.UP_FRIEDHOEFE_56;3172;Friedhof Diebsteich;Am Diebsteich;Am Diebsteich;70;Friedhöfe;Altona;Bahrenfeld;215;0;01.10.25;12,0531;;Privat;Privat (Kirche);POLYGON ((9.931170 53.572748,9.931801 53.572099,9.932008 53.572159,9.932090 53.572076,9.932372 53.571799,9.932507 53.571710,9.932630 53.571641,9.932660 53.571265,9.932999 53.569688,9.933024 53.569557,9.933072 53.569060,9.933084 53.568874,9.933090 53.568794,9.933090 53.568789,9.933091 53.568769,9.932972 53.568787,9.932895 53.568799,9.932741 53.568821,9.932712 53.568837,9.932551 53.568842,9.932312 53.568789,9.932259 53.568775,9.931231 53.568806,9.930891 53.568817,9.930821 53.568821,9.930821 53.568821,9.930752 53.568829,9.930684 53.568840,9.930684 53.568840,9.930618 53.568854,9.929996 53.569010,9.929901 53.569059,9.929760 53.569121,9.929535 53.569232,9.929250 53.569373,9.928723 53.569633,9.928648 53.569669,9.928567 53.569716,9.928353 53.569890,9.928259 53.569986,9.928194 53.570100,9.928088 53.570315,9.928034 53.570403,9.927971 53.570485,9.927896 53.570543,9.927782 53.570602,9.927488 53.570700,9.926833 53.570977,9.926731 53.571014,9.926272 53.571323,9.926261 53.571368,9.926684 53.571472,9.926783 53.571500,9.929063 53.572149,9.929255 53.572204,9.931170 53.572748));EPSG:4326
DE.HH.UP_FRIEDHOEFE_57;3173;Mennoniten Friedhof;Holstenkamp;Holstenkamp;70;Friedhöfe;Altona;Bahrenfeld;215;0;01.10.25;0,6358;;Privat;Privat (Kirche);POLYGON ((9.916818 53.571690,9.916827 53.571615,9.916791 53.571615,9.916767 53.571153,9.916442 53.571199,9.915908 53.571273,9.915916 53.571451,9.915921 53.571562,9.915924 53.571631,9.915959 53.571630,9.915960 53.571684,9.915745 53.571687,9.915771 53.572271,9.916263 53.572117,9.916808 53.571968,9.916818 53.571690));EPSG:4326
DE.HH.UP_FRIEDHOEFE_58;3175;Jüdischer Friedhof Bahrenfeld;Bornkampsweg;Bornkampsweg;71;Friedhöfe;Altona;Bahrenfeld;216;0;01.10.25;1,0497;;Privat;Privat (Kirche);POLYGON ((9.915088 53.568911,9.915022 53.568902,9.914941 53.569105,9.915794 53.569569,9.915874 53.569601,9.917161 53.569919,9.917180 53.569924,9.917507 53.569158,9.916915 53.569102,9.915988 53.569005,9.915088 53.568911));EPSG:4326
DE.HH.UP_FRIEDHOEFE_59;3176;Friedhof Holstenkamp;Holstenkamp;Holstenkamp;71;Friedhöfe;Altona;Bahrenfeld;216;0;01.10.25;9,0718;;Privat;Privat (Kirche);POLYGON ((9.912652 53.571802,9.912654 53.571802,9.912664 53.571799,9.912948 53.571749,9.913601 53.571625,9.913625 53.571608,9.913703 53.571591,9.913703 53.571591,9.913897 53.571569,9.913897 53.571569,9.914486 53.571470,9.914486 53.571470,9.914576 53.571454,9.914821 53.571093,9.915363 53.570327,9.915161 53.570278,9.914794 53.570191,9.914912 53.570017,9.914624 53.569951,9.914679 53.569832,9.914762 53.569666,9.914770 53.569241,9.914704 53.569233,9.914548 53.569133,9.914400 53.569096,9.913898 53.569005,9.913204 53.568875,9.911893 53.568630,9.911660 53.568582,9.911428 53.568528,9.911204 53.568470,9.911049 53.568423,9.911040 53.568456,9.910998 53.568607,9.910953 53.568765,9.910951 53.568776,9.910915 53.568907,9.910877 53.569049,9.910839 53.569191,9.910801 53.569333,9.910763 53.569475,9.910658 53.569866,9.910607 53.570056,9.910547 53.570281,9.910521 53.570378,9.910501 53.570453,9.910486 53.570506,9.910439 53.570684,9.910353 53.571002,9.910345 53.571034,9.910343 53.571039,9.910306 53.571178,9.910235 53.571441,9.911380 53.571754,9.912106 53.571952,9.912652 53.571802));EPSG:4326
DE.HH.UP_FRIEDHOEFE_60;3182;Friedhof Bornkamp;Holstenkamp;Holstenkamp;71;Friedhöfe;Altona;Ottensen;214;212;01.10.25;10,0256;;Privat;Privat (Kirche);POLYGON ((9.921847 53.568059,9.921519 53.568000,9.921488 53.568000,9.921208 53.567998,9.921204 53.567998,9.921206 53.567918,9.921131 53.567907,9.921098 53.567993,9.921063 53.568201,9.921062 53.568247,9.920772 53.568193,9.920469 53.568132,9.920169 53.568072,9.919912 53.568013,9.918976 53.567832,9.918802 53.568295,9.918744 53.568449,9.918697 53.568570,9.918470 53.569158,9.918191 53.569875,9.917927 53.569900,9.917908 53.569902,9.917959 53.570031,9.918008 53.570093,9.918119 53.570190,9.918212 53.570260,9.918493 53.570511,9.918557 53.570564,9.918701 53.570616,9.922859 53.570774,9.923065 53.570727,9.923126 53.570680,9.923327 53.570429,9.923389 53.570347,9.923579 53.570004,9.923727 53.569717,9.924118 53.568847,9.924192 53.568634,9.924168 53.568619,9.923157 53.568377,9.922395 53.568173,9.921847 53.568059));EPSG:4326
DE.HH.UP_FRIEDHOEFE_61;3183;Friedhof Groß Flottbek;Stiller Weg;Stiller Weg;71;Friedhöfe;Altona;Bahrenfeld;217;0;01.10.25;8,3569;;Privat;Privat (Kirche);POLYGON ((9.871566 53.574888,9.871573 53.574886,9.871645 53.574888,9.872518 53.574914,9.873212 53.574956,9.873691 53.574993,9.874103 53.575027,9.874199 53.574963,9.874199 53.574963,9.874213 53.574751,9.874221 53.574633,9.874230 53.574490,9.874238 53.574360,9.874071 53.574346,9.874057 53.574256,9.874037 53.574126,9.874018 53.573995,9.873998 53.573864,9.873978 53.573733,9.873968 53.573667,9.873958 53.573602,9.873939 53.573470,9.873929 53.573404,9.873919 53.573339,9.873899 53.573207,9.873879 53.573075,9.873869 53.573010,9.873859 53.572944,9.873849 53.572878,9.873843 53.572836,9.873712 53.572845,9.873582 53.572854,9.873367 53.572870,9.873220 53.572880,9.873072 53.572891,9.872459 53.572935,9.872251 53.572932,9.871613 53.572938,9.871093 53.572942,9.870160 53.572952,9.870104 53.572950,9.870088 53.573005,9.870019 53.573003,9.869739 53.572996,9.869564 53.572991,9.869507 53.573161,9.869475 53.573274,9.869446 53.573377,9.869401 53.573589,9.867976 53.573516,9.867925 53.573696,9.867904 53.573771,9.867872 53.573900,9.867848 53.574009,9.867812 53.574195,9.867771 53.574432,9.867771 53.574433,9.868404 53.574487,9.868404 53.574487,9.868667 53.574714,9.868667 53.574714,9.868688 53.574732,9.868688 53.574732,9.868732 53.574757,9.868732 53.574757,9.869549 53.575211,9.869592 53.575234,9.871566 53.574888));EPSG:4326
DE.HH.UP_FRIEDHOEFE_62;3192;Friedhof Blankenese;Am Sorgfeld;Am Sorgfeld;71;Friedhöfe;Altona;Sülldorf;226;0;01.10.25;11,8406;;Privat;Privat (Kirche);POLYGON ((9.804822 53.573505,9.804553 53.573434,9.804307 53.573370,9.803943 53.573246,9.803808 53.573199,9.803673 53.573150,9.803425 53.573059,9.803346 53.573024,9.803091 53.572911,9.803077 53.572905,9.802882 53.572787,9.802723 53.572690,9.802491 53.572878,9.802312 53.573023,9.802071 53.573218,9.801892 53.573363,9.801713 53.573507,9.801124 53.573242,9.801112 53.573236,9.800222 53.573933,9.800217 53.573965,9.799255 53.574893,9.799240 53.574904,9.799168 53.575268,9.799085 53.575610,9.799106 53.575610,9.798822 53.576694,9.798754 53.576881,9.798586 53.577271,9.798532 53.577383,9.799393 53.577362,9.799758 53.577353,9.800559 53.577333,9.800673 53.577331,9.801581 53.576817,9.801653 53.576773,9.802687 53.576193,9.802734 53.576172,9.802715 53.576102,9.802672 53.575940,9.802622 53.575750,9.802603 53.575676,9.802588 53.575618,9.802732 53.575534,9.802912 53.575426,9.803091 53.575319,9.803245 53.575226,9.803272 53.575209,9.803348 53.575158,9.803429 53.575099,9.803691 53.574902,9.803838 53.574798,9.804032 53.574660,9.804171 53.574561,9.804315 53.574459,9.804461 53.574356,9.804595 53.574260,9.804751 53.574150,9.804836 53.574089,9.804895 53.574047,9.805039 53.573945,9.805174 53.573849,9.805318 53.573746,9.805444 53.573657,9.805467 53.573640,9.805185 53.573582,9.804862 53.573514,9.804822 53.573505));EPSG:4326
DE.HH.UP_FRIEDHOEFE_63;3225;Jüdischer Friedhof Altona;Königsstraße 10a;Königsstraße 10a;71;Friedhöfe;Altona;Altona-Altstadt;201;0;01.10.25;1,9123;;Privat;Privat (Kirche);POLYGON ((9.951212 53.549984,9.951236 53.549927,9.950862 53.549831,9.950974 53.549536,9.950997 53.549474,9.950423 53.549371,9.949533 53.549211,9.949512 53.549255,9.949481 53.549318,9.949385 53.549446,9.949159 53.549746,9.949102 53.549901,9.948946 53.550339,9.949005 53.550468,9.949071 53.550614,9.949154 53.550797,9.950065 53.550672,9.950791 53.550571,9.950910 53.550555,9.950967 53.550547,9.951139 53.550523,9.951146 53.550522,9.951170 53.550437,9.951211 53.550293,9.951240 53.550168,9.951137 53.550159,9.951212 53.549984));EPSG:4326
DE.HH.UP_FRIEDHOEFE_64;3283;Nienstedtener Friedhof;Rupertistraße 37;Rupertistraße 37;71;Friedhöfe;Altona;Nienstedten;222;0;01.10.25;9,3698;;Privat;Privat (Kirche);POLYGON ((9.841315 53.555811,9.841372 53.555795,9.841700 53.555708,9.842130 53.555602,9.842170 53.555591,9.842658 53.555479,9.842923 53.555421,9.843200 53.555365,9.843211 53.555363,9.842993 53.555025,9.843158 53.554993,9.843231 53.554979,9.843242 53.554977,9.843373 53.554951,9.843171 53.554639,9.843220 53.554626,9.843304 53.554595,9.843463 53.554531,9.843711 53.554432,9.844109 53.554273,9.844122 53.554267,9.843948 53.553753,9.843803 53.553325,9.843734 53.553122,9.844469 53.553029,9.844460 53.553001,9.844433 53.553006,9.844132 53.553040,9.844075 53.552903,9.844035 53.552807,9.843713 53.552850,9.843712 53.552847,9.843702 53.552815,9.843658 53.552678,9.843596 53.552687,9.843352 53.552717,9.842905 53.552784,9.842778 53.552544,9.842709 53.552414,9.842172 53.552542,9.841950 53.552186,9.841946 53.552180,9.841676 53.551753,9.841552 53.551557,9.841493 53.551587,9.841434 53.551620,9.841377 53.551652,9.840671 53.552202,9.840578 53.552275,9.840102 53.552601,9.839761 53.552846,9.839734 53.552867,9.839735 53.552869,9.839523 53.553028,9.839520 53.553030,9.839520 53.553030,9.839374 53.553146,9.839350 53.553165,9.839349 53.553166,9.839130 53.553338,9.838963 53.553471,9.838962 53.553471,9.838956 53.553477,9.838936 53.553492,9.838564 53.553785,9.838906 53.554269,9.838657 53.554326,9.838665 53.554338,9.838713 53.554405,9.838834 53.554578,9.838872 53.554633,9.839030 53.554595,9.839272 53.554538,9.839479 53.554488,9.839604 53.554459,9.839724 53.554430,9.839776 53.554418,9.839822 53.554407,9.839825 53.554406,9.839924 53.554383,9.840132 53.554333,9.840340 53.554644,9.840461 53.554826,9.840963 53.554711,9.841233 53.555107,9.841080 53.555142,9.840897 53.555182,9.841088 53.555473,9.841306 53.555808,9.841312 53.555806,9.841315 53.555811));EPSG:4326
DE.HH.UP_FRIEDHOEFE_65;3326;Friedhof Altona;Stadionstraße;Stadionstraße;70;Friedhöfe;Altona;Bahrenfeld;217;0;01.10.25;61,7552;;FHH;Stadtgrün;POLYGON ((9.890034 53.589141,9.890452 53.587922,9.892328 53.588355,9.892251 53.588253,9.892339 53.587812,9.892751 53.587854,9.892608 53.588295,9.893610 53.588083,9.893885 53.588038,9.896305 53.587703,9.896339 53.587678,9.896082 53.587043,9.894730 53.583888,9.894651 53.583829,9.892213 53.583200,9.892194 53.583226,9.891642 53.583127,9.891634 53.583144,9.891575 53.583133,9.891535 53.583126,9.891543 53.583110,9.889477 53.582747,9.889536 53.582631,9.889148 53.582495,9.889162 53.582482,9.888671 53.582301,9.888223 53.582126,9.885936 53.581201,9.885878 53.581241,9.885840 53.581267,9.885613 53.581421,9.885567 53.581453,9.884372 53.582269,9.883431 53.581779,9.883213 53.582163,9.883227 53.582271,9.882928 53.582664,9.882984 53.582676,9.883070 53.582694,9.882998 53.582814,9.882905 53.582970,9.882766 53.583202,9.882629 53.583431,9.882316 53.583364,9.882218 53.583529,9.882127 53.583682,9.882036 53.583834,9.881969 53.583947,9.881960 53.583959,9.881363 53.583913,9.881079 53.583891,9.881045 53.583888,9.880897 53.584073,9.881734 53.584285,9.881619 53.584451,9.881594 53.584487,9.881493 53.584614,9.881377 53.584760,9.881177 53.585012,9.881103 53.585036,9.880952 53.585173,9.880761 53.585346,9.880561 53.585526,9.880395 53.585677,9.880246 53.585811,9.880053 53.585986,9.880041 53.585993,9.880832 53.586418,9.881390 53.586713,9.882026 53.587103,9.882858 53.587685,9.883919 53.588463,9.884956 53.589255,9.885207 53.589303,9.889872 53.589614,9.890034 53.589141));EPSG:4326
DE.HH.UP_FRIEDHOEFE_66;3054;Friedhof Altengamme;Kirchenstegel;Kirchenstegel;71;Friedhöfe;Bergedorf;Altengamme;605;0;01.10.25;1,0057;;Privat;Privat (Kirche);POLYGON ((10.270690 53.430325,10.270530 53.429858,10.270506 53.429780,10.270565 53.429777,10.270517 53.429654,10.270388 53.429274,10.270186 53.429301,10.270009 53.429283,10.269735 53.429294,10.269596 53.429303,10.269454 53.429304,10.269392 53.429129,10.268865 53.429224,10.269131 53.429981,10.269151 53.429978,10.269267 53.429958,10.269365 53.429934,10.269413 53.429923,10.269531 53.429895,10.269642 53.429883,10.269696 53.429879,10.269733 53.429876,10.269741 53.429894,10.269855 53.430215,10.269926 53.430415,10.270690 53.430325));EPSG:4326
DE.HH.UP_FRIEDHOEFE_67;3384;Friedhof Langenbek;Meckelfelder Weg;Meckelfelder Weg;70;Friedhöfe;Harburg;Sinstorf;708;0;01.10.25;1,074;;FHH;Stadtgrün;POLYGON ((9.995067 53.429567,9.995228 53.428126,9.994569 53.428292,9.994365 53.428343,9.994065 53.428418,9.993911 53.429518,9.994038 53.429523,9.994254 53.429532,9.994383 53.429537,9.995067 53.429567));EPSG:4326
DE.HH.UP_FRIEDHOEFE_68;5493;Friedhof Langenbek;Meckelfelder Weg;Meckelfelder Weg;70;Friedhöfe;Harburg;Sinstorf;708;719;01.10.25;0,0734;;FHH;AGV;POLYGON ((9.988294 53.425413,9.988477 53.425406,9.988957 53.425493,9.989295 53.425448,9.989233 53.425286,9.988294 53.425413));EPSG:4326
