_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_476;004712;626 Gartenfr. Bienenbusch;Asbrookdamm;Asbrookdamm;61;Kleingärten;Bergedorf;Lohbrügge;601;605;01.10.2025;0,1013;;FHH;Stadtgrün;POLYGON ((10.162929 53.518710,10.163068 53.518358,10.162584 53.518338,10.162483 53.518400,10.162529 53.518436,10.162610 53.518501,10.162655 53.518553,10.162690 53.518607,10.162721 53.518669,10.162746 53.518719,10.162929 53.518710));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_477;005133;453 Kleingartenpark Twisselwisch;Twisselwisch;Twisselwisch;61;Kleingärten;Hamburg-Nord;Langenhorn;432;0;01.10.2025;1,6348;;FHH;Stadtgrün;POLYGON ((9.988419 53.654801,9.988377 53.654747,9.988454 53.654416,9.988486 53.654309,9.988565 53.653900,9.988585 53.653826,9.988661 53.653220,9.988652 53.653219,9.988522 53.653203,9.988391 53.653177,9.988096 53.653126,9.987980 53.653104,9.987951 53.653098,9.987836 53.653084,9.987706 53.653067,9.987532 53.653054,9.987375 53.653046,9.987355 53.653235,9.987340 53.653301,9.987338 53.653655,9.987339 53.653727,9.987299 53.653721,9.987288 53.653834,9.987277 53.653970,9.987262 53.654154,9.987373 53.654170,9.987365 53.654199,9.987287 53.654571,9.987275 53.654637,9.987261 53.654669,9.987214 53.654873,9.987877 53.654964,9.987939 53.654972,9.988262 53.655018,9.988323 53.654787,9.988419 53.654801));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_478;004006;452 Gartenfreunde Twisselmoor;Twisselmoor;Twisselmoor;61;Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,6398;;FHH;Stadtgrün;POLYGON ((9.995447 53.654412,9.995628 53.654291,9.995714 53.654358,9.995735 53.654379,9.995842 53.654341,9.995812 53.654159,9.995560 53.654007,9.995486 53.653964,9.995391 53.653908,9.995239 53.653817,9.995025 53.653732,9.994817 53.653647,9.994562 53.653541,9.994459 53.653508,9.994080 53.653347,9.993891 53.653517,9.993871 53.653507,9.993702 53.653656,9.994119 53.653836,9.994809 53.654142,9.995119 53.654271,9.995447 53.654412));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_479;004007;452 Gartenfreunde Twisselmoor;Twisselmoor;Twisselmoor;61;Kleingärten;Hamburg-Nord;Langenhorn;432;0;01.10.2025;1,1744;;FHH;Stadtgrün;POLYGON ((9.992221 53.652401,9.992111 53.652311,9.992003 53.652225,9.991917 53.652137,9.991821 53.652036,9.991747 53.651956,9.991728 53.651942,9.991633 53.651848,9.991514 53.651719,9.991481 53.651616,9.991453 53.651488,9.991416 53.651368,9.991391 53.651257,9.991300 53.651247,9.991244 53.651247,9.991223 53.651264,9.991218 53.651305,9.991198 53.651394,9.991184 53.651479,9.991177 53.651570,9.991172 53.651639,9.991186 53.651711,9.991201 53.651745,9.991142 53.651771,9.990921 53.651834,9.990854 53.651727,9.990572 53.651755,9.990499 53.651763,9.990476 53.651766,9.990491 53.651802,9.990295 53.651880,9.990295 53.651880,9.990392 53.652042,9.990486 53.652178,9.990499 53.652195,9.990608 53.652284,9.990681 53.652339,9.990795 53.652410,9.991005 53.652532,9.991104 53.652469,9.991140 53.652451,9.991148 53.652456,9.991294 53.652557,9.991679 53.652361,9.991738 53.652338,9.991854 53.652421,9.991964 53.652501,9.992073 53.652567,9.991971 53.652625,9.991819 53.652728,9.991882 53.652758,9.992114 53.652875,9.992255 53.652947,9.992353 53.652996,9.992505 53.653066,9.992666 53.653132,9.992942 53.653239,9.993098 53.653101,9.993134 53.653078,9.993246 53.652990,9.993244 53.652985,9.992923 53.652843,9.992781 53.652759,9.992708 53.652720,9.992573 53.652640,9.992503 53.652601,9.992414 53.652550,9.992359 53.652512,9.992221 53.652401));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_480;004008;452 Gartenfreunde Twisselmoor;Twisselmoor;Twisselmoor;61;Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;1,5673;;FHH;Stadtgrün;POLYGON ((9.991231 53.650324,9.991200 53.650094,9.991165 53.649708,9.991130 53.649479,9.991121 53.649310,9.990499 53.649407,9.989564 53.649558,9.988775 53.649692,9.988857 53.649881,9.988892 53.649917,9.989150 53.650071,9.989576 53.650044,9.989599 53.650320,9.990064 53.650293,9.990262 53.650284,9.990282 53.650499,9.990311 53.650683,9.990620 53.650710,9.990661 53.650712,9.990976 53.650711,9.990992 53.650820,9.991138 53.650871,9.991305 53.650868,9.991271 53.650621,9.991236 53.650358,9.991231 53.650324));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_481;004009;146 Gartenbauverein Heimgarten;Haferblöcken;Haferblöcken;60;Dauerkleingärten;Hamburg-Mitte;Billstedt;130;116;01.10.2025;1,9016;;Privat;Privat;POLYGON ((10.133160 53.566530,10.133118 53.566434,10.132995 53.566346,10.132911 53.566206,10.132839 53.566114,10.132601 53.565880,10.132392 53.565903,10.131721 53.565978,10.131499 53.566002,10.131321 53.566022,10.131143 53.566042,10.130965 53.566062,10.130787 53.566082,10.130609 53.566101,10.130431 53.566121,10.130253 53.566141,10.130075 53.566161,10.129897 53.566181,10.129719 53.566200,10.129541 53.566220,10.129363 53.566240,10.129184 53.566260,10.129006 53.566280,10.128828 53.566299,10.128612 53.566323,10.128286 53.566360,10.128234 53.566684,10.128222 53.566761,10.128213 53.566761,10.128217 53.566763,10.129946 53.566679,10.130648 53.566668,10.132575 53.566574,10.133160 53.566530));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_482;004010;138 Letzter Heller;Horner Mühlenberg - Weddestraße;Horner Mühlenberg - Weddestraße;61;Kleingärten;Hamburg-Mitte;Horn;128;0;01.10.2025;1,9269;;FHH;Stadtgrün;POLYGON ((10.087856 53.547424,10.087883 53.547402,10.088102 53.547234,10.088133 53.547211,10.088136 53.547208,10.088140 53.547206,10.088172 53.547182,10.088431 53.546990,10.088433 53.546988,10.088436 53.546986,10.088594 53.546872,10.088594 53.546872,10.088716 53.546790,10.088790 53.546740,10.088790 53.546740,10.088911 53.546660,10.088945 53.546637,10.088953 53.546632,10.088955 53.546631,10.089000 53.546601,10.089002 53.546599,10.089046 53.546571,10.089324 53.546390,10.089366 53.546363,10.089369 53.546361,10.089412 53.546333,10.089415 53.546332,10.089418 53.546330,10.089418 53.546330,10.089464 53.546301,10.089838 53.546066,10.089884 53.546038,10.089886 53.546036,10.089889 53.546035,10.090366 53.545745,10.090368 53.545744,10.090855 53.545460,10.090855 53.545459,10.091351 53.545179,10.091207 53.545085,10.091178 53.545090,10.090943 53.545195,10.090865 53.545226,10.090707 53.545275,10.090538 53.545325,10.090494 53.545341,10.090334 53.545402,10.090334 53.545402,10.090303 53.545378,10.090238 53.545389,10.089936 53.545444,10.089734 53.545493,10.089559 53.545550,10.089281 53.545659,10.088980 53.545767,10.088592 53.545911,10.088265 53.546030,10.088122 53.546089,10.087974 53.546168,10.087630 53.546343,10.087515 53.546401,10.087533 53.546406,10.087607 53.546588,10.087607 53.546588,10.087485 53.546623,10.087485 53.546623,10.087288 53.546729,10.087288 53.546729,10.087177 53.546792,10.087399 53.547044,10.087496 53.547162,10.087838 53.547011,10.087765 53.546913,10.088108 53.546808,10.088362 53.546614,10.088371 53.546618,10.088089 53.546842,10.087845 53.547024,10.087642 53.547175,10.087571 53.547245,10.087519 53.547269,10.087545 53.547299,10.087632 53.547224,10.087633 53.547223,10.087661 53.547257,10.087598 53.547280,10.087721 53.547427,10.087795 53.547403,10.087856 53.547424),(10.088879 53.546232,10.089011 53.546156,10.088588 53.546473,10.088406 53.546601,10.088404 53.546601,10.088324 53.546509,10.088492 53.546442,10.088615 53.546393,10.088879 53.546232));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_483;004011;313 Waldwinkel;Wehmerweg - Hagendeel;Wehmerweg - Hagendeel;61;Kleingärten;Eimsbüttel;Lokstedt;317;306;01.10.2025;0,5159;;Privat;Privat;POLYGON ((9.946549 53.606177,9.946603 53.606177,9.947058 53.606268,9.947064 53.606193,9.946982 53.606103,9.946978 53.606092,9.946883 53.605862,9.946870 53.605830,9.946909 53.605804,9.947052 53.605760,9.947134 53.605682,9.947143 53.605659,9.947216 53.605480,9.947241 53.605427,9.947323 53.605252,9.947390 53.605110,9.946772 53.605013,9.946614 53.604999,9.946526 53.605038,9.946536 53.605576,9.946549 53.606177));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_484;004012;311 Hainholz;Steinhoffweg;Steinhoffweg;61;Kleingärten;Eimsbüttel;Niendorf;318;307;01.10.2025;1,7043;;FHH;AGV;POLYGON ((9.967241 53.623993,9.967156 53.623400,9.966694 53.623423,9.966638 53.623425,9.966215 53.623446,9.966042 53.623452,9.965868 53.623453,9.965695 53.623450,9.965455 53.623443,9.965106 53.623408,9.964369 53.623376,9.964316 53.623392,9.964272 53.623345,9.964148 53.623212,9.963623 53.623384,9.963767 53.623541,9.963718 53.623557,9.963896 53.623751,9.963424 53.623920,9.963373 53.623911,9.963440 53.623982,9.963460 53.623956,9.963892 53.623805,9.964131 53.623792,9.964164 53.623934,9.964221 53.624180,9.963680 53.624235,9.964815 53.624160,9.965406 53.624120,9.966149 53.624071,9.966371 53.624056,9.966815 53.624026,9.967208 53.623998,9.967241 53.623993));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_485;004023;573 Kleingartenpark Haidlanden-West;Haidlandsweg;Haidlandsweg;61;Kleingärten;Wandsbek;Bramfeld;515;531;01.10.2025;0,3571;;FHH;Stadtgrün;POLYGON ((10.077937 53.631337,10.077937 53.631336,10.077761 53.631195,10.077067 53.631500,10.076316 53.631460,10.075600 53.631418,10.075210 53.631396,10.075207 53.631396,10.075197 53.631494,10.075584 53.631587,10.075725 53.631602,10.075822 53.631613,10.075974 53.631623,10.076850 53.631675,10.076901 53.631675,10.076994 53.631671,10.077075 53.631659,10.077156 53.631645,10.077292 53.631616,10.077357 53.631592,10.077442 53.631559,10.077630 53.631472,10.077937 53.631337));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_486;004408;320 Gartenbauverein Maiglöckchen;Emil-Andresen-Straße;Emil-Andresen-Straße;61;Kleingärten;Eimsbüttel;Lokstedt;317;306;01.10.2025;0,5255;;FHH;AGV;POLYGON ((9.949555 53.590041,9.949567 53.590211,9.949595 53.590659,9.950576 53.590637,9.950885 53.590037,9.950343 53.590021,9.949955 53.590032,9.949555 53.590041));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_487;004409;320 Gartenbauverein Maiglöckchen;Emil-Andresen-Straße;Emil-Andresen-Straße;61;Kleingärten;Eimsbüttel;Lokstedt;317;306;01.10.2025;0,0350;;FHH;Stadtgrün;POLYGON ((9.949892 53.591415,9.949922 53.591431,9.949991 53.591389,9.949990 53.591340,9.950054 53.591338,9.950010 53.591068,9.949858 53.591080,9.949906 53.591376,9.949905 53.591397,9.949892 53.591415));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_488;004410;320 Gartenbauverein Maiglöckchen;Emil-Andresen-Straße;Emil-Andresen-Straße;61;Kleingärten;Eimsbüttel;Lokstedt;317;306;01.10.2025;0,4828;;FHH;Stadtgrün;POLYGON ((9.950968 53.589877,9.950885 53.590037,9.950576 53.590637,9.949595 53.590659,9.949634 53.591271,9.949771 53.591283,9.949807 53.590982,9.949808 53.590957,9.950423 53.590921,9.951068 53.590880,9.951053 53.590800,9.951025 53.590563,9.951071 53.590450,9.951061 53.590384,9.951050 53.590327,9.951004 53.590006,9.950989 53.589882,9.950968 53.589877));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_489;004411;320 Gartenbauverein Maiglöckchen;Emil-Andresen-Straße;Emil-Andresen-Straße;61;Kleingärten;Eimsbüttel;Lokstedt;317;0;01.10.2025;0,5764;;FHH;Stadtgrün;POLYGON ((9.950087 53.591350,9.950113 53.591330,9.950150 53.591301,9.950266 53.591229,9.950374 53.591169,9.950449 53.591163,9.950600 53.591162,9.950894 53.591161,9.951091 53.591163,9.951206 53.591172,9.951251 53.591187,9.951253 53.591189,9.951285 53.591117,9.951297 53.591085,9.951411 53.590831,9.951492 53.590649,9.951557 53.590505,9.951621 53.590362,9.951651 53.590296,9.951651 53.590295,9.951691 53.590205,9.951735 53.590107,9.951742 53.590091,9.951865 53.589816,9.951863 53.589816,9.951640 53.589857,9.951640 53.589884,9.951488 53.589910,9.951384 53.589926,9.951202 53.589978,9.951110 53.590006,9.951095 53.590017,9.951082 53.590025,9.951131 53.590326,9.951144 53.590436,9.951147 53.590461,9.951110 53.590574,9.951151 53.590926,9.950424 53.590968,9.950013 53.590986,9.950084 53.591352,9.950087 53.591350));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_490;004413;350 Gartenverein Rahweg;Rahweg;Rahweg;61;Kleingärten;Eimsbüttel;Niendorf;318;307;01.10.2025;0,1305;;FHH;Stadtgrün;POLYGON ((9.976722 53.637015,9.976256 53.636565,9.976254 53.636565,9.975974 53.636667,9.976413 53.637112,9.976722 53.637015));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_491;004414;350 Gartenverein Rahweg;Rahweg;Rahweg;61;Kleingärten;Eimsbüttel;Niendorf;318;307;01.10.2025;0,6634;;FHH;Stadtgrün;POLYGON ((9.975171 53.636813,9.975100 53.636732,9.975073 53.636735,9.974899 53.636564,9.974668 53.636328,9.974471 53.636133,9.974240 53.635917,9.973992 53.635673,9.973954 53.635641,9.973326 53.635026,9.973043 53.634766,9.972722 53.634886,9.973377 53.635512,9.973668 53.635787,9.973888 53.635996,9.974194 53.636294,9.974753 53.636828,9.974852 53.636928,9.975171 53.636813));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_492;004415;350 Gartenverein Rahweg;Rahweg;Rahweg;61;Kleingärten;Eimsbüttel;Niendorf;318;307;01.10.2025;1,7833;;FHH;Stadtgrün;POLYGON ((9.976179 53.636494,9.975474 53.635817,9.975300 53.635646,9.974970 53.635329,9.974929 53.635292,9.974794 53.635152,9.974167 53.634553,9.973694 53.634098,9.973138 53.634306,9.973259 53.634415,9.972926 53.634535,9.973790 53.635375,9.974071 53.635645,9.974228 53.635789,9.974383 53.635935,9.974477 53.636030,9.974801 53.635907,9.975234 53.636343,9.975370 53.636484,9.975469 53.636570,9.975609 53.636698,9.976179 53.636494),(9.974362 53.635324,9.974477 53.635440,9.974524 53.635486,9.974915 53.635868,9.974842 53.635895,9.974448 53.635513,9.973744 53.634823,9.973823 53.634803,9.974362 53.635324));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_493;004416;350 Gartenverein Rahweg;Rahweg;Rahweg;61;Kleingärten;Eimsbüttel;Niendorf;318;307;01.10.2025;1,1099;;FHH;Stadtgrün;POLYGON ((9.975584 53.635783,9.975871 53.635680,9.975876 53.635688,9.976162 53.635568,9.975666 53.635084,9.975616 53.635031,9.975218 53.634646,9.974287 53.633748,9.973671 53.633960,9.974015 53.634295,9.974488 53.634742,9.974825 53.635065,9.975061 53.635297,9.975110 53.635344,9.975147 53.635363,9.975372 53.635583,9.975584 53.635783));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_494;004417;616 Gartenf. am Bieberhof;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;0;01.10.2025;1,5760;;FHH;Stadtgrün;POLYGON ((10.084980 53.489749,10.084983 53.489619,10.084792 53.489551,10.084620 53.489732,10.084620 53.489732,10.084299 53.489615,10.084385 53.489530,10.084269 53.489491,10.084182 53.489462,10.084023 53.489584,10.083923 53.489692,10.083911 53.489699,10.083912 53.489706,10.083843 53.489770,10.083640 53.489920,10.083489 53.490013,10.083751 53.490105,10.083629 53.490184,10.083629 53.490184,10.083471 53.490241,10.083560 53.490265,10.083199 53.490645,10.085454 53.491458,10.085575 53.491347,10.085230 53.491228,10.085374 53.491100,10.085047 53.490983,10.085180 53.490862,10.084811 53.490728,10.085110 53.490437,10.084806 53.490331,10.084985 53.490154,10.084932 53.489940,10.084825 53.489906,10.084980 53.489749));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_495;004418;621 Gartenfr. Bergedorf-West;Fockenweide - Billwerder Billdeich;Fockenweide - Billwerder Billdeich;61;Kleingärten;Bergedorf;Billwerder;611;604;01.10.2025;0,0763;;FHH;Stadtgrün;POLYGON ((10.177112 53.495917,10.177187 53.495926,10.177156 53.495839,10.177262 53.495817,10.177121 53.495476,10.176849 53.495512,10.176964 53.495822,10.177077 53.495812,10.177112 53.495917));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_496;004419;621 Gartenfr. Bergedorf-West;Fockenweide - Billwerder Billdeich;Fockenweide - Billwerder Billdeich;61;Kleingärten;Bergedorf;Billwerder;611;604;01.10.2025;1,7518;;FHH;Stadtgrün;POLYGON ((10.175575 53.494769,10.175575 53.494769,10.175777 53.495284,10.176100 53.495244,10.176273 53.495751,10.176550 53.495735,10.176557 53.495758,10.176819 53.495724,10.176746 53.495505,10.177029 53.495468,10.176915 53.495172,10.176886 53.495172,10.176860 53.495090,10.176698 53.494884,10.176490 53.494917,10.176262 53.494404,10.176291 53.494401,10.176105 53.494171,10.175960 53.494196,10.175854 53.493910,10.175224 53.493982,10.175212 53.493969,10.174987 53.493985,10.174716 53.494043,10.174536 53.494058,10.174441 53.494153,10.174490 53.494270,10.174144 53.494318,10.174340 53.494713,10.174288 53.494721,10.174368 53.494886,10.175569 53.494733,10.175575 53.494769));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_497;004420;621 Gartenfr. Bergedorf-West;Fockenweide - Billwerder Billdeich;Fockenweide - Billwerder Billdeich;61;Kleingärten;Bergedorf;Billwerder;611;604;01.10.2025;0,0600;;FHH;Stadtgrün;POLYGON ((10.175921 53.493830,10.175799 53.493575,10.175796 53.493575,10.175679 53.493596,10.175645 53.493542,10.175511 53.493589,10.175649 53.493873,10.175921 53.493830));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_498;004421;621 Gartenfr. Bergedorf-West;Fockenweide - Billwerder Billdeich;Fockenweide - Billwerder Billdeich;61;Kleingärten;Bergedorf;Billwerder;611;604;01.10.2025;1,0121;;FHH;Stadtgrün;POLYGON ((10.175017 53.493312,10.174773 53.492666,10.173502 53.492847,10.173616 53.493106,10.173710 53.493364,10.173831 53.493645,10.173960 53.493944,10.173965 53.493942,10.175053 53.493649,10.175087 53.493633,10.175125 53.493602,10.175137 53.493560,10.175113 53.493470,10.175057 53.493315,10.175017 53.493312));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_499;004422;621 Gartenfr. Bergedorf-West;Fockenweide - Billwerder Billdeich;Fockenweide - Billwerder Billdeich;61;Kleingärten;Bergedorf;Billwerder;611;604;01.10.2025;0,1938;;FHH;Stadtgrün;POLYGON ((10.175550 53.493387,10.175014 53.492638,10.174860 53.492655,10.175174 53.493466,10.175206 53.493536,10.175233 53.493567,10.175259 53.493574,10.175444 53.493500,10.175543 53.493457,10.175555 53.493426,10.175563 53.493405,10.175550 53.493387));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_500;004423;308 Erlengrund;Langenhorst  -Kamploh-;Langenhorst  -Kamploh-;60;Dauerkleingärten;Eimsbüttel;Niendorf;318;0;01.10.2025;1,7210;;FHH;Stadtgrün;POLYGON ((9.943584 53.611052,9.943804 53.610763,9.943771 53.610753,9.943505 53.610673,9.943070 53.610541,9.942865 53.610835,9.942865 53.610835,9.942086 53.611952,9.943596 53.612374,9.944491 53.611327,9.944491 53.611326,9.943584 53.611052));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_501;004425;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,6231;;FHH;Stadtgrün;POLYGON ((10.131046 53.637167,10.128810 53.636644,10.128705 53.636803,10.128600 53.636969,10.129863 53.637268,10.130785 53.637493,10.130819 53.637492,10.130840 53.637488,10.131046 53.637167));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_502;004426;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,3213;;FHH;Stadtgrün;POLYGON ((10.129564 53.636589,10.128952 53.636444,10.128889 53.636534,10.128837 53.636616,10.129807 53.636841,10.130842 53.637085,10.131059 53.637131,10.131069 53.637127,10.131171 53.636964,10.129564 53.636589));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_503;004427;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,4052;;FHH;Stadtgrün;POLYGON ((10.131478 53.636595,10.129049 53.636153,10.128940 53.636350,10.131377 53.636811,10.131478 53.636595));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_504;004428;582 Am Berner Wald;Am Berner Wald - Weiselweg;Am Berner Wald - Weiselweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;1,4560;;FHH;Stadtgrün;POLYGON ((10.131602 53.636395,10.131067 53.635448,10.130689 53.634807,10.130688 53.634805,10.130533 53.635105,10.130263 53.635586,10.130213 53.635674,10.129952 53.635622,10.129573 53.635626,10.129308 53.635625,10.129061 53.636120,10.131514 53.636566,10.131602 53.636395));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_505;004429;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,1143;;FHH;Stadtgrün;POLYGON ((10.128531 53.636264,10.128519 53.636286,10.128513 53.636298,10.128749 53.636337,10.128799 53.636230,10.128879 53.636244,10.129146 53.635760,10.128879 53.635716,10.128621 53.636196,10.128700 53.636207,10.128676 53.636261,10.128623 53.636283,10.128532 53.636266,10.128531 53.636264));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_506;004430;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,0369;;FHH;Stadtgrün;POLYGON ((10.128334 53.638448,10.128376 53.638465,10.128531 53.638249,10.128166 53.638162,10.128093 53.638265,10.128408 53.638341,10.128334 53.638448));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_507;004431;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,0884;;FHH;Stadtgrün;POLYGON ((10.131630 53.637663,10.131644 53.637656,10.131687 53.637637,10.131691 53.637636,10.131660 53.637617,10.131888 53.637479,10.131695 53.637353,10.131467 53.637487,10.131437 53.637474,10.131193 53.637616,10.131399 53.637745,10.131593 53.637638,10.131630 53.637663));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_508;004432;526 Kleingartenbauverein Selbsthilfe;Zirpenweg;Zirpenweg;61;Kleingärten;Wandsbek;Marienthal;511;551;01.10.2025;0,6887;;FHH;AGV;POLYGON ((10.098127 53.564903,10.098109 53.564324,10.098109 53.564315,10.097197 53.564187,10.097107 53.564175,10.096596 53.564103,10.095171 53.563928,10.095149 53.564014,10.095290 53.564038,10.096293 53.564296,10.096414 53.564329,10.096497 53.564354,10.096556 53.564375,10.096686 53.564422,10.098128 53.564930,10.098097 53.564917,10.098127 53.564903));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_509;004433;512 Gartengem. Jenfeld;Barsbütteler Straße;Barsbütteler Straße;61;Kleingärten;Wandsbek;Jenfeld;512;550;01.10.2025;0,1656;;FHH;Stadtgrün;POLYGON ((10.150184 53.569841,10.150135 53.569845,10.150161 53.569993,10.149560 53.570137,10.149581 53.570179,10.149504 53.570197,10.149616 53.570354,10.149635 53.570381,10.149812 53.570339,10.149847 53.570384,10.150301 53.570277,10.150271 53.570230,10.150271 53.570210,10.150349 53.570205,10.150316 53.570041,10.150278 53.570042,10.150267 53.569993,10.150261 53.569995,10.150217 53.570000,10.150184 53.569841));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_510;004434;512 Gartengem. Jenfeld;Barsbütteler Straße;Barsbütteler Straße;61;Kleingärten;Wandsbek;Jenfeld;512;0;01.10.2025;4,8268;;FHH;Stadtgrün;POLYGON ((10.150589 53.572068,10.150394 53.571737,10.150289 53.571757,10.150268 53.571724,10.150063 53.571365,10.150041 53.571332,10.149837 53.570976,10.149837 53.570975,10.149818 53.570941,10.149612 53.570584,10.149612 53.570584,10.149592 53.570551,10.149592 53.570551,10.149538 53.570457,10.149488 53.570370,10.149488 53.570370,10.149082 53.570445,10.148982 53.570312,10.148982 53.570312,10.148733 53.570329,10.148475 53.570348,10.148475 53.570348,10.148546 53.570536,10.147910 53.570561,10.147910 53.570561,10.147910 53.570648,10.147910 53.570775,10.147911 53.570811,10.147912 53.571187,10.147912 53.571223,10.147914 53.571600,10.147915 53.571636,10.147768 53.572019,10.147756 53.572055,10.147741 53.572408,10.147739 53.572444,10.147725 53.572795,10.147725 53.572831,10.147718 53.572976,10.147709 53.573184,10.147709 53.573184,10.148428 53.573161,10.148428 53.573161,10.148951 53.573132,10.148951 53.573132,10.149014 53.573128,10.149020 53.573128,10.149078 53.573124,10.149079 53.573124,10.149082 53.573124,10.149085 53.573123,10.149144 53.573119,10.149147 53.573118,10.149151 53.573118,10.149151 53.573118,10.149160 53.573117,10.149170 53.573116,10.149209 53.573113,10.149212 53.573112,10.149216 53.573112,10.149225 53.573111,10.149235 53.573110,10.149274 53.573106,10.149277 53.573106,10.149280 53.573105,10.149290 53.573104,10.149300 53.573103,10.149321 53.573101,10.149330 53.573100,10.149338 53.573099,10.149342 53.573098,10.149345 53.573098,10.149354 53.573097,10.149364 53.573096,10.149385 53.573093,10.149394 53.573092,10.149403 53.573091,10.149406 53.573090,10.149408 53.573090,10.149470 53.573082,10.149472 53.573081,10.149534 53.573072,10.149536 53.573072,10.149598 53.573062,10.149659 53.573052,10.149662 53.573052,10.149720 53.573041,10.151022 53.572801,10.150901 53.572596,10.150825 53.572466,10.150803 53.572432,10.150609 53.572102,10.150589 53.572068));EPSG:4326
