_fid;zaehlstelle;bezeichnung;richtung;jahr;dtv_kfz;dtvw_kfz;sv_anteil_dtvw;sv_anteil_dtv;geom;coordinate_reference_system
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16231;0377;A7 AS HH-Marmstorf;Nordost;2016;5000;5300;8;8;POINT (562161.000000 5920804.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16232;0377;A7 AS HH-Marmstorf;Südwest;2016;5100;5400;9;9;POINT (562127.000000 5920770.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16233;0377;A7 AS HH-Marmstorf;Südost;2017;46100;49000;19;19;POINT (562161.000000 5920770.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16234;0377;A7 AS HH-Marmstorf;Nordost;2017;5100;5500;9;9;POINT (562161.000000 5920804.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16235;0377;A7 AS HH-Marmstorf;Südwest;2017;5300;5600;10;10;POINT (562127.000000 5920770.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16236;0377;A7 AS HH-Marmstorf;Südwest;2018;5400;5900;9;9;POINT (562127.000000 5920770.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16237;0377;A7 AS HH-Marmstorf;Südost;2018;48400;51200;21;21;POINT (562161.000000 5920770.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16238;0377;A7 AS HH-Marmstorf;Nordost;2018;5200;5600;10;10;POINT (562161.000000 5920804.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16239;0377950;A7 SO AS HH-Marmstorf (Landesgrenze) T74;Querschnitt;2015;48600;51900;18;18;POINT (562566.000000 5920593.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16240;0377950;A7 SO AS HH-Marmstorf (Landesgrenze) T74;Querschnitt;2019;49800;52500;19;19;POINT (562566.000000 5920593.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16241;0377950;A7 SO AS HH-Marmstorf (Landesgrenze) T74;Querschnitt;2020;43600;46900;17;17;POINT (562566.000000 5920593.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16242;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2006;9400;10500;6;6;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16243;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2006;6000;6400;9;9;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16244;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2006;15300;16500;7;7;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16245;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2007;16600;17900;9;9;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16246;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2007;9700;10900;6;6;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16247;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2007;7000;7500;14;14;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16248;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2008;17500;18900;10;9;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16249;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2008;9900;11100;7;7;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16250;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2008;6700;7200;11;11;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16251;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2009;5800;6200;12;12;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16252;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2009;10800;12100;8;8;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16253;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2009;17600;18900;10;10;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16254;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2010;10400;11700;8;8;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16255;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2010;5900;6400;12;12;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16256;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2010;17100;18400;10;10;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16257;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2011;6200;6700;12;12;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16258;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2011;10600;11800;9;9;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16259;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2011;17400;18700;10;10;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16260;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2012;17500;18800;10;10;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16261;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2012;10100;11100;9;9;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16262;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2012;7100;7600;11;11;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16263;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2013;9700;10900;10;10;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16264;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2013;6600;7300;12;12;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16265;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2014;7000;7800;13;13;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16266;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2014;9300;10300;9;9;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16267;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2016;16000;17700;10;10;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16268;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2016;9200;10200;9;9;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16269;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2016;7000;7600;11;11;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16270;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2017;7700;8300;11;11;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16271;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2017;9500;10500;9;9;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16272;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2017;16900;18700;10;10;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16273;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2018;7800;8200;11;11;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16274;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2018;8500;9300;8;8;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16275;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2018;15400;17000;9;9;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16276;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2019;7500;8000;10;10;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16277;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2019;8400;9200;6;6;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16278;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2019;15400;16900;8;8;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16279;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Süd;2020;7400;8200;3;3;POINT (561885.000000 5920375.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16280;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Südwest;2020;8900;9600;10;10;POINT (561868.000000 5920382.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16281;0378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;Nordost;2020;16000;17800;7;7;POINT (561902.000000 5920416.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16282;0379;A261 / Zubringer Lürade;Süd;2014;38400;41300;21;21;POINT (561665.000000 5920116.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16283;0379;A261 / Zubringer Lürade;Süd;2016;40900;43700;20;20;POINT (561665.000000 5920116.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16284;0379960;A261 S AS HH-Marmstorf/Lürade (Landesgrenze) T385;Querschnitt;2017;43800;46700;21;21;POINT (561562.000000 5919476.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16285;0379960;A261 S AS HH-Marmstorf/Lürade (Landesgrenze) T385;Querschnitt;2018;47800;50300;20;17;POINT (561562.000000 5919476.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16286;0379960;A261 S AS HH-Marmstorf/Lürade (Landesgrenze) T385;Querschnitt;2019;48400;50900;20;19;POINT (561562.000000 5919476.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16287;0379960;A261 S AS HH-Marmstorf/Lürade (Landesgrenze) T385;Querschnitt;2020;44600;48100;21;21;POINT (561562.000000 5919476.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16288;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2006;9200;10300;12;12;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16289;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2006;400;500;59;59;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16290;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2006;8600;9700;14;14;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16291;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2006;2400;2700;3;3;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16292;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2007;9400;10600;17;17;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16293;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2007;3200;3600;9;9;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16294;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2007;9600;10800;13;13;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16295;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2007;400;400;58;58;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16296;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2008;3600;4000;10;10;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16297;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2008;10400;11700;16;16;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16298;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2008;400;500;49;48;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16299;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2008;10500;11700;18;18;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16300;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2009;11300;12600;18;18;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16301;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2009;3900;4400;11;11;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16302;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2009;10900;12200;16;16;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16303;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2009;500;500;47;47;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16304;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2010;9900;11100;19;19;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16305;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2010;3400;3800;7;7;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16306;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2010;500;600;46;46;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16307;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2010;10000;11200;17;17;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16308;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2011;500;600;47;47;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16309;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2011;9300;10300;17;17;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16310;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2011;3200;3600;6;6;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16311;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2011;9500;10500;16;16;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16312;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2012;11100;12300;17;17;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16313;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2012;10300;11500;19;19;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16314;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2012;3600;4000;4;4;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16315;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2012;600;600;41;41;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16316;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2013;9800;11000;16;16;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16317;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2013;9300;10300;18;18;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16318;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2014;9200;10900;15;15;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16319;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2014;8600;10100;17;17;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16320;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2015;9400;11300;16;16;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16321;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2015;10500;12700;14;14;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16322;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2016;10200;11700;12;12;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16323;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2016;400;500;36;36;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16324;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2016;9000;10400;14;14;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16325;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2016;3900;4500;3;3;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16326;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2017;9900;11200;14;13;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16327;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2017;4500;5000;3;3;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16328;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2017;11700;13200;11;11;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16329;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2017;500;500;34;34;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16330;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2018;500;500;34;34;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16331;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2018;4600;5100;3;3;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16332;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2018;9800;10900;13;13;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16333;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2018;11600;12900;11;11;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16334;0380;König-Georg-Deich / Brücke des 17. Juni;Nordwest;2019;10100;11200;13;13;POINT (566094.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16335;0380;König-Georg-Deich / Brücke des 17. Juni;Nordost;2019;5000;5500;3;3;POINT (566128.000000 5925879.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16336;0380;König-Georg-Deich / Brücke des 17. Juni;Südost;2019;12000;13300;11;11;POINT (566128.000000 5925845.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16337;0380;König-Georg-Deich / Brücke des 17. Juni;Süd;2019;500;500;36;35;POINT (566111.000000 5925838.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16338;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2009;7900;8800;32;32;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16339;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2010;7300;8100;33;33;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16340;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2011;7000;7800;33;33;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16341;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2012;8000;8900;33;33;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16342;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2013;8200;9100;32;32;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16343;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2014;6900;8100;28;29;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16344;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2015;6900;8300;28;28;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16345;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2016;7400;8900;31;31;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16346;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2017;7100;8600;29;29;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16347;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2018;6900;8400;28;28;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16348;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2019;8100;9800;29;29;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16349;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2022;7800;9400;20;20;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16350;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2023;7700;9300;21;21;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16351;0381970;Kattwykdamm SW Kattwykstraße (Kattwykbrücke) T292;Querschnitt;2024;9600;11400;20;20;POINT (563159.000000 5927695.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16352;0382;Hohe Straße / Harburger Umgehung;Nordost;2020;5000;5500;3;3;POINT (565126.000000 5922963.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16353;0382;Hohe Straße / Harburger Umgehung;Ost;2020;14900;16700;5;5;POINT (565133.000000 5922946.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16354;0382980;Hohe Straße W Harburger Umgehung T354;Querschnitt;2008;21400;23900;7;7;POINT (565051.000000 5922948.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16355;0382980;Hohe Straße W Harburger Umgehung T354;Querschnitt;2009;21700;24200;7;7;POINT (565051.000000 5922948.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16356;0382980;Hohe Straße W Harburger Umgehung T354;Querschnitt;2010;21500;24000;8;8;POINT (565051.000000 5922948.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_16357;0382980;Hohe Straße W Harburger Umgehung T354;Querschnitt;2011;22100;24600;8;8;POINT (565051.000000 5922948.000000);EPSG:25832
